game_id,total_rounds,player_id,player_name,strategy,won_game,final_score,rounds_played,rounds_won,flip_7_count,bust_count,cards_drawn,avg_round_score,winning_strategy
a76b074f-4756-4052-832c-515ac7ce962b,9,331c93d2-fa48-4544-aff2-c2a45a418f08,Player_1_Random_50,Random_50,0,67,9,1,0,1,10,7.44,Threshold_25-15
a76b074f-4756-4052-832c-515ac7ce962b,9,f7bd732f-c7df-4ea8-b9cf-a620fe8ffb3d,Player_2_Threshold_30-15,Threshold_30-15,0,206,9,6,0,3,37,22.89,Threshold_25-15
a76b074f-4756-4052-832c-515ac7ce962b,9,c309adcf-99e7-4ba4-9d4f-a4745abf0294,Player_3_Threshold_21-15,Threshold_21-15,0,161,9,0,0,4,30,17.89,Threshold_25-15
a76b074f-4756-4052-832c-515ac7ce962b,9,02d93073-7950-42fc-90bf-51cb76bb8d77,Player_4_Threshold_25-15,Threshold_25-15,1,211,9,2,0,2,34,23.44,Threshold_25-15
91948f71-0ab9-4189-8a3d-c469240e356b,9,199b1929-6715-4dec-9a52-1e8085625b33,Player_1_Threshold_21-15,Threshold_21-15,1,223,9,2,0,1,38,24.78,Threshold_21-15
91948f71-0ab9-4189-8a3d-c469240e356b,9,8a8fc206-d252-41c4-9cce-3abad6f1f0bd,Player_2_Random_50,Random_50,0,33,9,1,0,1,11,3.67,Threshold_21-15
91948f71-0ab9-4189-8a3d-c469240e356b,9,37a4377a-a27d-4b1c-8e92-dafe610a911d,Player_3_Threshold_25-15,Threshold_25-15,0,138,9,3,0,4,34,15.33,Threshold_21-15
91948f71-0ab9-4189-8a3d-c469240e356b,9,54816778-e665-4c29-8255-46183530d154,Player_4_Threshold_30-15,Threshold_30-15,0,157,9,3,1,5,40,17.44,Threshold_21-15
6fb005ff-2207-4a6a-ae3f-23ddce6e2265,10,f8383b70-75f2-48bf-b419-3e9602a10030,Player_1_Threshold_30-15,Threshold_30-15,0,164,10,3,0,6,38,16.4,Threshold_25-15
6fb005ff-2207-4a6a-ae3f-23ddce6e2265,10,40e0b760-4f39-4984-b1b0-90270047196c,Player_2_Random_50,Random_50,0,33,10,1,0,0,3,3.3,Threshold_25-15
6fb005ff-2207-4a6a-ae3f-23ddce6e2265,10,aba1d54f-8062-4caf-b744-3fbe20ff23ba,Player_3_Threshold_25-15,Threshold_25-15,1,220,10,4,0,2,41,22.0,Threshold_25-15
6fb005ff-2207-4a6a-ae3f-23ddce6e2265,10,027b0656-b71d-4398-aa60-3621a73d8dc4,Player_4_Threshold_21-15,Threshold_21-15,0,138,10,2,0,5,39,13.8,Threshold_25-15
b5c0a98e-a012-46ba-961c-7455ac9e748e,8,e8d8f276-3450-42b6-8741-42885dcfe9e6,Player_1_Threshold_21-15,Threshold_21-15,1,209,8,4,0,0,26,26.12,Threshold_21-15
b5c0a98e-a012-46ba-961c-7455ac9e748e,8,688f4194-0066-4ef2-aea4-11eaa856b907,Player_2_Random_50,Random_50,0,58,8,0,0,0,6,7.25,Threshold_21-15
b5c0a98e-a012-46ba-961c-7455ac9e748e,8,a6ac3b97-617a-491f-9959-eee67dd6c02e,Player_3_Threshold_25-15,Threshold_25-15,0,134,8,2,0,4,37,16.75,Threshold_21-15
b5c0a98e-a012-46ba-961c-7455ac9e748e,8,2bd813a2-34f5-44ec-b415-2751ac465e80,Player_4_Threshold_30-15,Threshold_30-15,0,147,8,3,0,3,30,18.38,Threshold_21-15
ded498dc-2430-4484-89ad-de28ca462d7b,12,0e890591-d4ba-44d8-a8ab-f00606cd2e20,Player_1_Threshold_30-15,Threshold_30-15,0,204,12,5,0,5,47,17.0,Threshold_25-15
ded498dc-2430-4484-89ad-de28ca462d7b,12,0593bb96-4b2b-4ad8-9c7c-06e87dc01c44,Player_2_Random_50,Random_50,0,31,12,0,0,2,11,2.58,Threshold_25-15
ded498dc-2430-4484-89ad-de28ca462d7b,12,7c9bd85a-7e56-43a7-bf8e-ce8a40a38b55,Player_3_Threshold_21-15,Threshold_21-15,0,179,12,2,0,5,38,14.92,Threshold_25-15
ded498dc-2430-4484-89ad-de28ca462d7b,12,ce81c66b-a397-4744-97b5-125e0f86fb58,Player_4_Threshold_25-15,Threshold_25-15,1,220,12,5,0,3,40,18.33,Threshold_25-15
a943fae0-cbcc-4701-a703-6dbabe7ca2fe,11,dfba4213-1c32-4f2a-a48b-2d1234ff6473,Player_1_Random_50,Random_50,0,40,11,1,0,0,4,3.64,Threshold_21-15
a943fae0-cbcc-4701-a703-6dbabe7ca2fe,11,46e03004-1481-4825-b03f-3ac25f2334fe,Player_2_Threshold_30-15,Threshold_30-15,0,183,11,5,0,5,46,16.64,Threshold_21-15
a943fae0-cbcc-4701-a703-6dbabe7ca2fe,11,616a4c58-e8e5-48e4-94e0-dd3a4240fa92,Player_3_Threshold_21-15,Threshold_21-15,1,203,11,3,0,2,35,18.45,Threshold_21-15
a943fae0-cbcc-4701-a703-6dbabe7ca2fe,11,4b92fa3f-aa4d-42d6-819a-5bbec23a28f3,Player_4_Threshold_25-15,Threshold_25-15,0,172,11,2,0,4,36,15.64,Threshold_21-15
4819cc29-5b47-4aec-b0e3-e32d180e0dd2,8,1d15775b-2d56-4f14-a81e-b9bbb6818239,Player_1_Threshold_25-15,Threshold_25-15,1,221,8,3,0,1,33,27.62,Threshold_25-15
4819cc29-5b47-4aec-b0e3-e32d180e0dd2,8,202e72ff-1496-49e2-b664-b9057f7e59ab,Player_2_Random_50,Random_50,0,39,8,0,0,1,9,4.88,Threshold_25-15
4819cc29-5b47-4aec-b0e3-e32d180e0dd2,8,6dcd186d-fac4-4a7d-b286-003c9e95ffc0,Player_3_Threshold_30-15,Threshold_30-15,0,153,8,4,0,3,33,19.12,Threshold_25-15
4819cc29-5b47-4aec-b0e3-e32d180e0dd2,8,7e9e0c15-b590-41eb-9ea7-a589fb469284,Player_4_Threshold_21-15,Threshold_21-15,0,164,8,1,0,1,26,20.5,Threshold_25-15
29e7150f-888c-4cfd-8fed-68180f487917,10,a904e059-eabc-4105-8e87-efe4cf80d09b,Player_1_Random_50,Random_50,0,70,10,0,0,0,8,7.0,Threshold_21-15
29e7150f-888c-4cfd-8fed-68180f487917,10,99f7b090-b8d0-4346-af02-f708ae1c9098,Player_2_Threshold_30-15,Threshold_30-15,0,167,10,2,0,4,41,16.7,Threshold_21-15
29e7150f-888c-4cfd-8fed-68180f487917,10,8317ae8a-3990-4527-9701-187580cd66f7,Player_3_Threshold_21-15,Threshold_21-15,1,239,10,3,0,2,35,23.9,Threshold_21-15
29e7150f-888c-4cfd-8fed-68180f487917,10,ef2a7010-e67e-4c0f-8742-0774d32264ab,Player_4_Threshold_25-15,Threshold_25-15,0,185,10,5,0,2,34,18.5,Threshold_21-15
25ce686d-2f75-4451-a4f5-1465c07aa5d1,8,ec0e9854-e9fa-4843-80f0-4ec33343e277,Player_1_Threshold_25-15,Threshold_25-15,0,141,8,2,0,2,23,17.62,Threshold_30-15
25ce686d-2f75-4451-a4f5-1465c07aa5d1,8,3c4f803c-9c69-4f8c-ba39-ecc0c699670d,Player_2_Threshold_21-15,Threshold_21-15,0,127,8,1,0,3,28,15.88,Threshold_30-15
25ce686d-2f75-4451-a4f5-1465c07aa5d1,8,06c0c2d4-d2a9-49e2-a36d-15bd239e1625,Player_3_Threshold_30-15,Threshold_30-15,1,215,8,6,0,2,33,26.88,Threshold_30-15
25ce686d-2f75-4451-a4f5-1465c07aa5d1,8,bb23e66a-8fcd-4844-bd73-2c146ee3225a,Player_4_Random_50,Random_50,0,73,8,0,0,0,13,9.12,Threshold_30-15
80efa962-866d-4beb-8f3e-8ed1aaabc324,11,203a67c3-a769-4d0a-a300-3883e0e1e688,Player_1_Threshold_30-15,Threshold_30-15,1,207,11,4,0,4,42,18.82,Threshold_30-15
80efa962-866d-4beb-8f3e-8ed1aaabc324,11,6ba9b305-49cd-470d-998e-55d591f8c022,Player_2_Threshold_25-15,Threshold_25-15,0,198,11,5,0,3,37,18.0,Threshold_30-15
80efa962-866d-4beb-8f3e-8ed1aaabc324,11,396634e8-3963-4d74-ad83-1f581963f99f,Player_3_Random_50,Random_50,0,63,11,0,0,0,8,5.73,Threshold_30-15
80efa962-866d-4beb-8f3e-8ed1aaabc324,11,890d6fcf-f766-4470-ab85-daf2908bc07f,Player_4_Threshold_21-15,Threshold_21-15,0,171,11,2,0,4,42,15.55,Threshold_30-15
96bb672b-53e1-4fab-a6f2-8ed16ef2fdda,11,983ba413-5c99-47e8-b8a9-082fd5917c42,Player_1_Random_50,Random_50,0,65,11,0,0,0,10,5.91,Threshold_21-15
96bb672b-53e1-4fab-a6f2-8ed16ef2fdda,11,c32f9ea5-06c7-4be1-a99e-e7e06cfc2628,Player_2_Threshold_25-15,Threshold_25-15,0,167,11,3,0,5,47,15.18,Threshold_21-15
96bb672b-53e1-4fab-a6f2-8ed16ef2fdda,11,5f2b1b61-8e8b-4eb7-b01f-aeffb82e3fa7,Player_3_Threshold_21-15,Threshold_21-15,1,259,11,4,0,2,39,23.55,Threshold_21-15
96bb672b-53e1-4fab-a6f2-8ed16ef2fdda,11,38261047-d786-41f6-bd1d-984bf35d0cbd,Player_4_Threshold_30-15,Threshold_30-15,0,150,11,4,0,6,38,13.64,Threshold_21-15
8ef6e762-adec-4506-8284-2e13dfb4d9a6,8,63611a9b-3f97-4b3f-ae66-10b7d7867fc4,Player_1_Threshold_21-15,Threshold_21-15,0,157,8,1,0,1,25,19.62,Threshold_25-15
8ef6e762-adec-4506-8284-2e13dfb4d9a6,8,8e10e175-8dce-4da1-b62a-6be693ca20f6,Player_2_Threshold_25-15,Threshold_25-15,1,201,8,3,0,1,30,25.12,Threshold_25-15
8ef6e762-adec-4506-8284-2e13dfb4d9a6,8,ebdba907-af8f-4d39-ba79-c409c5b3434e,Player_3_Random_50,Random_50,0,44,8,1,0,0,6,5.5,Threshold_25-15
8ef6e762-adec-4506-8284-2e13dfb4d9a6,8,b5ef526d-7144-40cc-8055-e3c029af1125,Player_4_Threshold_30-15,Threshold_30-15,0,157,8,3,1,4,36,19.62,Threshold_25-15
4f37d60e-9eab-4340-957a-58131b72a1ba,10,cd054b9b-0028-4be3-966b-0d4ee05d6e1b,Player_1_Threshold_21-15,Threshold_21-15,1,201,10,3,0,2,40,20.1,Threshold_21-15
4f37d60e-9eab-4340-957a-58131b72a1ba,10,e417fde9-1e6c-49c7-95f5-ca83e517bc9e,Player_2_Threshold_30-15,Threshold_30-15,0,172,10,4,0,5,37,17.2,Threshold_21-15
4f37d60e-9eab-4340-957a-58131b72a1ba,10,83a2c6a8-35bc-4bc0-a4ff-ba1819608af4,Player_3_Random_50,Random_50,0,20,10,0,0,2,7,2.0,Threshold_21-15
4f37d60e-9eab-4340-957a-58131b72a1ba,10,95820fe5-b00a-42c8-89d2-8da9eac95615,Player_4_Threshold_25-15,Threshold_25-15,0,175,10,2,0,4,35,17.5,Threshold_21-15
