game_id,total_rounds,player_id,player_name,strategy,won_game,final_score,rounds_played,rounds_won,flip_7_count,bust_count,cards_drawn,avg_round_score,winning_strategy
07973cf3-004c-48da-9360-69beda37dbf4,9,a544924f-02d3-44d5-9f14-690a884b6d51,Player_2_Threshold_25,Threshold_25,0,199,9,3,0,2,37,22.11,Threshold_30
07973cf3-004c-48da-9360-69beda37dbf4,9,a30b408b-2e3e-490b-9bc4-4cf92f60e29e,Player_3_Random_50,Random_50,0,42,9,0,0,0,7,4.67,Threshold_30
07973cf3-004c-48da-9360-69beda37dbf4,9,3b093a1c-36ad-4f13-9636-99972ab70584,Player_4_Threshold_21,Threshold_21,0,170,9,2,0,2,25,18.89,Threshold_30
11adca33-447a-43bf-bd43-54b1f9dfa87c,9,b1366ce1-0c9d-4aa2-9d00-a69538604506,Player_1_Random_50,Random_50,0,153,9,3,0,1,23,17.0,Threshold_30
11adca33-447a-43bf-bd43-54b1f9dfa87c,9,4caee659-decc-4183-8835-d6b1a728a2a2,Player_2_Threshold_25,Threshold_25,0,158,9,3,0,5,34,17.56,Threshold_30
11adca33-447a-43bf-bd43-54b1f9dfa87c,9,b627f571-14db-441f-9e4f-0d478857c20b,Player_3_Threshold_21,Threshold_21,0,185,9,0,0,1,27,20.56,Threshold_30
11adca33-447a-43bf-bd43-54b1f9dfa87c,9,8f78b247-0feb-411f-bff3-56bdbc46faa4,Player_4_Threshold_30,Threshold_30,1,233,9,4,0,1,36,25.89,Threshold_30
fddf1e25-fd78-4bcb-82b5-2457b557c83f,8,f9b4f4f4-601e-4a0c-a16f-8a7f1a5bb7ea,Player_1_Threshold_21,Threshold_21,0,156,8,2,0,2,30,19.5,Threshold_25
fddf1e25-fd78-4bcb-82b5-2457b557c83f,8,6c2e5422-9125-4ce6-b48d-b54ca074758d,Player_2_Threshold_25,Threshold_25,1,201,8,4,0,1,29,25.12,Threshold_25
fddf1e25-fd78-4bcb-82b5-2457b557c83f,8,ed120a68-b4f7-4d06-be3a-64c58b73dd53,Player_3_Random_50,Random_50,0,52,8,2,0,0,8,6.5,Threshold_25
fddf1e25-fd78-4bcb-82b5-2457b557c83f,8,f2658df7-64df-4308-9dc6-004247ae4512,Player_4_Threshold_30,Threshold_30,0,96,8,2,0,5,36,12.0,Threshold_25
aff3f0f1-fcf5-4ac6-bfa3-2b76d066b094,8,06fb6c2f-0464-41c0-b259-445d7534d588,Player_1_Threshold_21,Threshold_21,1,217,8,3,0,1,26,27.12,Threshold_21
aff3f0f1-fcf5-4ac6-bfa3-2b76d066b094,8,480e9ee7-56cc-4389-a71e-3e3e6b765e3e,Player_2_Threshold_30,Threshold_30,0,101,8,2,0,6,29,12.62,Threshold_21
aff3f0f1-fcf5-4ac6-bfa3-2b76d066b094,8,d46ea533-d947-4bc9-b4ac-e7252c88f20f,Player_3_Random_50,Random_50,0,100,8,1,0,0,13,12.5,Threshold_21
aff3f0f1-fcf5-4ac6-bfa3-2b76d066b094,8,596838c2-2782-4438-a5c4-47431d2bf71f,Player_4_Threshold_25,Threshold_25,0,179,8,3,0,2,34,22.38,Threshold_21
e7ad0eb1-8f5b-4dcd-b7a8-3fce2f0c2836,8,f4bb749e-cdf5-4452-bd9f-16dd4d625798,Player_1_Random_50,Random_50,0,71,8,0,0,0,9,8.88,Threshold_25
e7ad0eb1-8f5b-4dcd-b7a8-3fce2f0c2836,8,bddbcec6-758f-43c3-9ff6-e333f94baed3,Player_2_Threshold_21,Threshold_21,0,118,8,1,1,3,25,14.75,Threshold_25
e7ad0eb1-8f5b-4dcd-b7a8-3fce2f0c2836,8,f21572dd-a57a-4108-aa18-cbf096b69674,Player_3_Threshold_25,Threshold_25,1,207,8,5,0,1,30,25.88,Threshold_25
e7ad0eb1-8f5b-4dcd-b7a8-3fce2f0c2836,8,45732c66-457d-41ea-9ce2-e84108164185,Player_4_Threshold_30,Threshold_30,0,153,8,4,1,2,32,19.12,Threshold_25
29b9e861-a5f7-492a-9bd8-dd660c4625d2,10,566637cc-ce50-4fe9-948e-6aba550b1ed2,Player_1_Threshold_25,Threshold_25,1,200,10,6,0,4,35,20.0,Threshold_25
29b9e861-a5f7-492a-9bd8-dd660c4625d2,10,1513dd46-9528-462a-948f-6e92d261af1d,Player_2_Random_50,Random_50,0,43,10,1,0,0,5,4.3,Threshold_25
29b9e861-a5f7-492a-9bd8-dd660c4625d2,10,908a8821-1588-48b2-8499-c344619ff29c,Player_3_Threshold_21,Threshold_21,0,176,10,1,0,3,37,17.6,Threshold_25
29b9e861-a5f7-492a-9bd8-dd660c4625d2,10,761bffc0-d544-4796-9698-20fe15661655,Player_4_Threshold_30,Threshold_30,0,127,10,3,0,6,47,12.7,Threshold_25
20423809-5798-46a9-a616-3a167f6f79e8,9,cd08ab07-a5f3-4257-8cce-628502b30ce5,Player_1_Threshold_21,Threshold_21,1,205,9,3,0,1,33,22.78,Threshold_21
20423809-5798-46a9-a616-3a167f6f79e8,9,5f0eb6cc-dabc-4213-bf93-c813c56829e0,Player_2_Threshold_25,Threshold_25,0,147,9,3,0,4,37,16.33,Threshold_21
20423809-5798-46a9-a616-3a167f6f79e8,9,3f5475c6-fb57-45c6-a61d-5b75ce0c9bb0,Player_3_Threshold_30,Threshold_30,0,138,9,3,0,4,39,15.33,Threshold_21
20423809-5798-46a9-a616-3a167f6f79e8,9,7689e02a-47f2-4232-8713-91504c1b1810,Player_4_Random_50,Random_50,0,31,9,0,0,1,11,3.44,Threshold_21
0a264b0e-65bb-4746-98d3-f9355e00b723,8,0db0f725-902a-4e9e-8c40-92dd85c54011,Player_1_Threshold_21,Threshold_21,0,120,8,1,0,3,25,15.0,Threshold_25
0a264b0e-65bb-4746-98d3-f9355e00b723,8,d8613833-345f-4781-970d-e33ca4802063,Player_2_Threshold_25,Threshold_25,1,216,8,1,0,1,30,27.0,Threshold_25
0a264b0e-65bb-4746-98d3-f9355e00b723,8,ddcf5d06-466a-4802-b1cb-e41904c42f53,Player_3_Random_50,Random_50,0,86,8,2,0,1,12,10.75,Threshold_25
0a264b0e-65bb-4746-98d3-f9355e00b723,8,c09a95ee-05c6-4742-b0cd-8f9a76e65c64,Player_4_Threshold_30,Threshold_30,0,183,8,4,0,2,33,22.88,Threshold_25
1de4a46e-0b9b-453e-bca1-f4a89055de2b,11,41979de2-4ead-4d3a-abc7-53b1608cd69e,Player_1_Threshold_30,Threshold_30,1,217,11,6,0,3,33,19.73,Threshold_30
1de4a46e-0b9b-453e-bca1-f4a89055de2b,11,6becaa6a-7347-4035-a2c6-a304616b6da2,Player_2_Threshold_21,Threshold_21,0,190,11,3,0,3,38,17.27,Threshold_30
1de4a46e-0b9b-453e-bca1-f4a89055de2b,11,c632d250-8d03-4057-ba93-c9ddeb25ad9b,Player_3_Threshold_25,Threshold_25,0,157,11,2,0,5,40,14.27,Threshold_30
1de4a46e-0b9b-453e-bca1-f4a89055de2b,11,9051c2ca-0097-4c38-a533-d922d4506f93,Player_4_Random_50,Random_50,0,80,11,0,0,0,12,7.27,Threshold_30
c6fa60e3-54c1-47d1-b266-aba49185970e,11,649d4e89-10b1-4a77-b645-d6d40954a57c,Player_1_Threshold_25,Threshold_25,0,167,11,2,0,4,30,15.18,Threshold_21
c6fa60e3-54c1-47d1-b266-aba49185970e,11,d6c73a1b-56cb-4cd9-a36e-ff0bc4ea539b,Player_2_Random_50,Random_50,0,52,11,1,0,0,6,4.73,Threshold_21
c6fa60e3-54c1-47d1-b266-aba49185970e,11,bcaa57c4-d8c8-4658-bcb2-67760dbbee7b,Player_3_Threshold_30,Threshold_30,0,147,11,3,0,7,48,13.36,Threshold_21
c6fa60e3-54c1-47d1-b266-aba49185970e,11,6679e5b8-78a4-47c5-ba71-aeeb20c172a3,Player_4_Threshold_21,Threshold_21,1,215,11,5,0,3,41,19.55,Threshold_21
2ddf17da-3a6a-4bd7-8db9-a4583298e192,8,ec06b84d-b9bd-468c-a7c7-0afd1b74836b,Player_1_Threshold_25,Threshold_25,0,119,8,2,0,4,33,14.88,Threshold_21
2ddf17da-3a6a-4bd7-8db9-a4583298e192,8,bbc470bf-ded8-4bdd-8e69-9fd5bf63e00d,Player_2_Threshold_21,Threshold_21,1,213,8,3,0,0,33,26.62,Threshold_21
2ddf17da-3a6a-4bd7-8db9-a4583298e192,8,4746a63e-e0a1-45b8-a601-1a9f81603c4f,Player_3_Threshold_30,Threshold_30,0,175,8,3,0,1,26,21.88,Threshold_21
2ddf17da-3a6a-4bd7-8db9-a4583298e192,8,06f02f52-e77f-47ad-9cd2-f15dbf113c92,Player_4_Random_50,Random_50,0,44,8,0,0,0,5,5.5,Threshold_21
c2e4ebe0-34da-454c-a458-76e11a6fe9e4,8,714306b0-c89c-4313-8999-f9acf2162798,Player_1_Threshold_21,Threshold_21,0,160,8,0,0,2,33,20.0,Threshold_25
c2e4ebe0-34da-454c-a458-76e11a6fe9e4,8,a47d7cec-bff8-42f7-9d13-ca3f8a98c10c,Player_2_Threshold_25,Threshold_25,1,220,8,5,0,1,31,27.5,Threshold_25
c2e4ebe0-34da-454c-a458-76e11a6fe9e4,8,09bfcc93-9f55-4bc9-aee3-b839d8360b05,Player_3_Threshold_30,Threshold_30,0,136,8,2,0,2,25,17.0,Threshold_25
c2e4ebe0-34da-454c-a458-76e11a6fe9e4,8,24d4bea7-00d6-4a47-bc9d-91c8ab14224d,Player_4_Random_50,Random_50,0,74,8,1,0,2,23,9.25,Threshold_25
9fc53868-4e96-415d-94d1-6887b348e03e,9,3d9e882b-7d2b-4cb4-8f40-7cf7bb6b73c1,Player_1_Threshold_30,Threshold_30,0,147,9,3,0,4,33,16.33,Threshold_25
9fc53868-4e96-415d-94d1-6887b348e03e,9,bc3ad9cd-73f8-433f-b091-1d5eb05f2e82,Player_2_Threshold_21,Threshold_21,0,143,9,2,0,3,29,15.89,Threshold_25
9fc53868-4e96-415d-94d1-6887b348e03e,9,428a938a-ef38-4c19-9613-d3542bc2e7be,Player_3_Threshold_25,Threshold_25,1,206,9,4,0,3,36,22.89,Threshold_25
9fc53868-4e96-415d-94d1-6887b348e03e,9,869bd5dd-d3f5-4e46-9366-08ced7a0f538,Player_4_Random_50,Random_50,0,68,9,0,0,0,10,7.56,Threshold_25
43ba1795-36e2-4397-9f3d-9288a4753a47,11,651562bd-cec6-4de1-96c4-e61ee4591ca3,Player_1_Threshold_25,Threshold_25,0,130,11,2,0,6,44,11.82,Threshold_30
43ba1795-36e2-4397-9f3d-9288a4753a47,11,521525c8-dcc9-499d-838b-ce6e23ceb93c,Player_2_Random_50,Random_50,0,48,11,1,0,0,7,4.36,Threshold_30
43ba1795-36e2-4397-9f3d-9288a4753a47,11,379d7d4e-a9ad-4089-ad90-036e2698ba0c,Player_3_Threshold_30,Threshold_30,1,221,11,5,0,5,49,20.09,Threshold_30
43ba1795-36e2-4397-9f3d-9288a4753a47,11,97392230-b674-41a1-baf3-10ded6f39545,Player_4_Threshold_21,Threshold_21,0,159,11,3,0,3,38,14.45,Threshold_30
6346237f-eb4b-4e53-9c19-d2a282ffe087,8,2aca8dc9-ff07-42eb-800d-e320ca5a11fe,Player_1_Threshold_30,Threshold_30,0,131,8,1,1,3,30,16.38,Threshold_25
6346237f-eb4b-4e53-9c19-d2a282ffe087,8,8eb5e9af-34b0-4ff9-85ad-f56e83aa60b3,Player_2_Threshold_25,Threshold_25,1,215,8,5,0,2,33,26.88,Threshold_25
6346237f-eb4b-4e53-9c19-d2a282ffe087,8,8fe555d2-a682-4425-a530-9fceca178f1e,Player_3_Threshold_21,Threshold_21,0,186,8,1,0,0,31,23.25,Threshold_25
6346237f-eb4b-4e53-9c19-d2a282ffe087,8,f859298f-699e-4bda-991e-1a113646c79b,Player_4_Random_50,Random_50,0,53,8,1,0,0,5,6.62,Threshold_25
11eb3bb7-b6b4-4c71-bc4f-b0c39804e4db,10,1f2f124b-152a-4f27-9861-9e864ec09d86,Player_1_Threshold_21,Threshold_21,0,194,10,2,0,2,35,19.4,Threshold_30
11eb3bb7-b6b4-4c71-bc4f-b0c39804e4db,10,eb0a970b-3b8b-413b-b52a-e416cbb97720,Player_2_Random_50,Random_50,0,131,10,1,0,0,21,13.1,Threshold_30
11eb3bb7-b6b4-4c71-bc4f-b0c39804e4db,10,02536ce8-b581-4e3a-b668-1a1e421f598b,Player_3_Threshold_30,Threshold_30,1,208,10,5,0,3,43,20.8,Threshold_30
11eb3bb7-b6b4-4c71-bc4f-b0c39804e4db,10,d167a34d-a8c7-4d2b-993b-0deefc375305,Player_4_Threshold_25,Threshold_25,0,168,10,2,0,4,30,16.8,Threshold_30
6d3e2742-8df2-461d-8392-883633db1449,11,6ff28428-304c-4ff7-a2e7-d1bf24629653,Player_1_Random_50,Random_50,0,56,11,1,0,3,14,5.09,Threshold_25
6d3e2742-8df2-461d-8392-883633db1449,11,e204837c-68a5-40b7-aeac-07f54bc6cab3,Player_2_Threshold_30,Threshold_30,0,150,11,3,1,6,45,13.64,Threshold_25
6d3e2742-8df2-461d-8392-883633db1449,11,6b1bf364-4816-4620-9cd7-e928ce991b0d,Player_3_Threshold_25,Threshold_25,1,219,11,6,0,3,38,19.91,Threshold_25
6d3e2742-8df2-461d-8392-883633db1449,11,3833ec01-1dde-446a-a996-6e7dc7f7159f,Player_4_Threshold_21,Threshold_21,0,168,11,1,0,4,37,15.27,Threshold_25
ea64c4e6-1478-4e4d-a063-b79a8a259e8b,10,1947b1e2-eeed-4dad-a279-7abba9699236,Player_1_Threshold_30,Threshold_30,0,205,10,4,0,3,40,20.5,Threshold_21
ea64c4e6-1478-4e4d-a063-b79a8a259e8b,10,b1eed2b5-72d8-4343-8e8b-799f56f19b03,Player_2_Threshold_25,Threshold_25,0,186,10,3,0,3,33,18.6,Threshold_21
ea64c4e6-1478-4e4d-a063-b79a8a259e8b,10,c85a2ecf-bbca-4b09-8949-fa7719b21f38,Player_3_Random_50,Random_50,0,25,10,0,0,1,10,2.5,Threshold_21
ea64c4e6-1478-4e4d-a063-b79a8a259e8b,10,2fbeda74-5cb3-4d8a-99cf-b7ea1a77442f,Player_4_Threshold_21,Threshold_21,1,222,10,3,0,1,35,22.2,Threshold_21
3c1bc341-3404-4b14-a6db-987a2f2f0ff2,8,25672c4d-435a-4a0d-bb34-e9ba779b31b3,Player_1_Threshold_30,Threshold_30,0,95,8,2,0,5,34,11.88,Threshold_25
3c1bc341-3404-4b14-a6db-987a2f2f0ff2,8,1ea6ea3a-6453-4c00-83a7-a543abd7ecfe,Player_2_Threshold_25,Threshold_25,1,201,8,5,0,0,31,25.12,Threshold_25
3c1bc341-3404-4b14-a6db-987a2f2f0ff2,8,0ae77e7e-5893-4d39-b209-c5ef6862ad81,Player_3_Threshold_21,Threshold_21,0,126,8,1,1,3,31,15.75,Threshold_25
3c1bc341-3404-4b14-a6db-987a2f2f0ff2,8,5161e3a9-83c4-4641-b2b2-854605fecbd4,Player_4_Random_50,Random_50,0,25,8,0,0,1,6,3.12,Threshold_25
b1b097b8-6079-45e5-9460-73c910da6156,9,5e16e183-57f2-4d83-b777-56b1dadca9f1,Player_1_Random_50,Random_50,0,66,9,1,0,0,8,7.33,Threshold_21
b1b097b8-6079-45e5-9460-73c910da6156,9,f71440ac-5f35-44ab-ad95-5587491bebe5,Player_2_Threshold_25,Threshold_25,0,135,9,1,0,4,33,15.0,Threshold_21
b1b097b8-6079-45e5-9460-73c910da6156,9,7073aed7-8731-446d-9328-24f1cf92cb78,Player_3_Threshold_30,Threshold_30,0,191,9,5,0,2,32,21.22,Threshold_21
b1b097b8-6079-45e5-9460-73c910da6156,9,9f43cf78-efa9-4e9f-907f-3338af38dc22,Player_4_Threshold_21,Threshold_21,1,200,9,2,0,1,30,22.22,Threshold_21
2ab97e8e-5949-4adf-ad17-3f8f19c2b301,8,c7d703ed-6ba1-4a27-adb1-58832e2cf7ab,Player_1_Threshold_25,Threshold_25,1,208,8,4,0,1,27,26.0,Threshold_25
2ab97e8e-5949-4adf-ad17-3f8f19c2b301,8,ff01b513-c0d5-45a4-913f-425c3b6bd668,Player_2_Random_50,Random_50,0,10,8,0,0,0,2,1.25,Threshold_25
2ab97e8e-5949-4adf-ad17-3f8f19c2b301,8,0416a300-c61e-4952-95e6-8478d7400016,Player_3_Threshold_21,Threshold_21,0,166,8,2,0,2,25,20.75,Threshold_25
2ab97e8e-5949-4adf-ad17-3f8f19c2b301,8,36a16cf3-f3e6-4624-a96e-96f1d9d36228,Player_4_Threshold_30,Threshold_30,0,136,8,3,0,4,40,17.0,Threshold_25
71142f0a-530f-4363-b1ea-890a7990c54b,9,464bb1b0-077c-403b-b823-64e54b5d6aae,Player_1_Threshold_21,Threshold_21,0,128,9,2,0,3,31,14.22,Threshold_30
71142f0a-530f-4363-b1ea-890a7990c54b,9,e5fd2d00-5e5f-4b50-9387-661d41b2a7ac,Player_2_Threshold_30,Threshold_30,1,218,9,5,0,3,36,24.22,Threshold_30
71142f0a-530f-4363-b1ea-890a7990c54b,9,7fc9d4de-a2c9-4441-98c1-8215ab81b759,Player_3_Random_50,Random_50,0,21,9,0,0,0,3,2.33,Threshold_30
71142f0a-530f-4363-b1ea-890a7990c54b,9,c3303a31-48b7-4de2-ab6d-b6c5bef1173b,Player_4_Threshold_25,Threshold_25,0,113,9,2,0,5,35,12.56,Threshold_30
b7ca9d54-cec7-4d39-864f-755e86c67ea6,11,606c9237-c3ed-4af9-b40f-33e0f1e31131,Player_1_Threshold_21,Threshold_21,0,170,11,1,0,4,39,15.45,Threshold_25
b7ca9d54-cec7-4d39-864f-755e86c67ea6,11,9d3d9bf4-9f94-4a74-8c31-08c7e4efb611,Player_2_Threshold_25,Threshold_25,1,235,11,6,0,3,42,21.36,Threshold_25
b7ca9d54-cec7-4d39-864f-755e86c67ea6,11,a54fa901-fc34-4f7c-8ab4-494c413c8cfd,Player_3_Random_50,Random_50,0,51,11,0,0,2,13,4.64,Threshold_25
b7ca9d54-cec7-4d39-864f-755e86c67ea6,11,c8d1faa8-61fb-401a-b35b-e78153cc929e,Player_4_Threshold_30,Threshold_30,0,190,11,4,0,6,50,17.27,Threshold_25
9278b2da-36a4-41b3-b4c0-2d680654949e,11,9f3a18c2-3128-4be8-bda1-ff4b0a2bffa1,Player_1_Threshold_21,Threshold_21,1,201,11,2,0,3,43,18.27,Threshold_21
9278b2da-36a4-41b3-b4c0-2d680654949e,11,5b504796-a920-4408-8b27-f18353d259c7,Player_2_Random_50,Random_50,0,48,11,1,0,0,7,4.36,Threshold_21
9278b2da-36a4-41b3-b4c0-2d680654949e,11,07c3a258-6315-4574-b699-7078e3477af3,Player_3_Threshold_30,Threshold_30,0,137,11,4,0,7,44,12.45,Threshold_21
9278b2da-36a4-41b3-b4c0-2d680654949e,11,7abf5666-f323-4c76-b0ad-56e0c93c22b4,Player_4_Threshold_25,Threshold_25,0,187,11,4,0,3,35,17.0,Threshold_21
9cf5a158-98d2-45ae-98dc-7b45d5e48402,9,a10e7e9c-2e97-4398-9ef6-4891db72101d,Player_1_Random_50,Random_50,0,46,9,0,0,0,6,5.11,Threshold_21
9cf5a158-98d2-45ae-98dc-7b45d5e48402,9,51953730-6e7a-44ff-9b61-2cc2b18eebcf,Player_2_Threshold_25,Threshold_25,0,194,9,4,0,2,38,21.56,Threshold_21
9cf5a158-98d2-45ae-98dc-7b45d5e48402,9,9e571b63-7700-44d1-9295-2665a7a7d881,Player_3_Threshold_21,Threshold_21,1,202,9,3,0,1,32,22.44,Threshold_21
9cf5a158-98d2-45ae-98dc-7b45d5e48402,9,0b4e71d9-fe05-4c6e-bdc1-2f7140fbe222,Player_4_Threshold_30,Threshold_30,0,69,9,2,0,7,37,7.67,Threshold_21
0e95e0d5-5069-416d-bc4d-3bdbc2a4ef72,9,14c20ce5-38a5-41dd-bccd-06becc2371d9,Player_1_Random_50,Random_50,0,91,9,1,0,0,14,10.11,Threshold_21
0e95e0d5-5069-416d-bc4d-3bdbc2a4ef72,9,e4f31a51-08b1-4a30-b032-f9e0a1301d04,Player_2_Threshold_30,Threshold_30,0,103,9,2,0,6,32,11.44,Threshold_21
0e95e0d5-5069-416d-bc4d-3bdbc2a4ef72,9,7129d734-2a04-4bb9-ad1e-4ed30fac8747,Player_3_Threshold_21,Threshold_21,1,200,9,3,0,1,27,22.22,Threshold_21
